"","ID","Nationality","Age","DaysSinceCreation","NameHash","DocIDHash","AverageLeadTime","LodgingRevenue","OtherRevenue","BookingsCanceled","BookingsNoShowed","BookingsCheckedIn","PersonsNights","RoomNights","DaysSinceLastStay","DaysSinceFirstStay","DistributionChannel","MarketSegment","SRHighFloor","SRLowFloor","SRAccessibleRoom","SRMediumFloor","SRBathtub","SRShower","SRCrib","SRKingSizeBed","SRTwinBed","SRNearElevator","SRAwayFromElevator","SRNoAlcoholInMiniBar","SRQuietRoom"
"18034",18034,"JPN","28",782,1.82270080715685e+76,9.25085937278631e+76,13,269.5,24.5,0,0,1,2,2,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18035",18035,"PRT","47",782,1.74973794328195e+76,8.10757981329307e+76,4,203,132,0,0,1,2,1,783,783,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18036",18036,"ISR","44",782,4.97779370746319e+76,1.03061165376684e+77,3,268,14,0,0,1,2,2,784,784,"Travel Agent/Operator","Groups",0,0,0,0,0,0,0,0,0,0,0,0,0
"18037",18037,"FRA","42",782,2.78259081209699e+75,8.58730002675515e+76,26,294.46,14,0,0,1,2,2,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18038",18038,"FRA","27",782,6.21002722626623e+76,3.22011137172399e+76,26,294.46,14,0,0,1,2,2,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18039",18039,"ITA","54",782,6.0832724513927e+76,6.37318343825874e+76,14,262.31,14,0,0,1,2,2,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18040",18040,"ISR","50",782,1.10953875108207e+77,2.99856932038029e+76,3,804,42,0,0,1,2,2,784,784,"Travel Agent/Operator","Groups",0,0,0,0,0,0,0,0,0,0,0,0,0
"18041",18041,"PRT","55",782,2.84318407125175e+76,7.67072667887144e+76,82,553.8,128,0,0,1,10,5,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18042",18042,"ISR","48",782,5.41114418981231e+76,5.7607694458158e+76,3,804,42,0,0,1,2,2,784,784,"Travel Agent/Operator","Groups",0,0,0,0,0,0,0,0,0,0,0,0,0
"18043",18043,"ISR","39",782,3.72883460192491e+76,6.92781799697238e+76,3,804,42,0,0,1,2,2,784,784,"Travel Agent/Operator","Groups",0,0,0,0,0,0,0,0,0,0,0,0,0
"18044",18044,"ISR","64",782,8.8180903370526e+75,4.96937149492206e+76,3,804,42,0,0,1,2,2,784,784,"Travel Agent/Operator","Groups",0,0,0,0,0,0,0,0,0,0,0,0,0
"18045",18045,"ITA","26",782,2.27880866965008e+76,1.00058215590303e+77,44,336,575.2,0,0,1,8,4,786,786,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"18046",18046,"BEL","28",782,4.0093227181253e+76,9.61389741698164e+76,14,367,27.3,0,0,1,2,2,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18047",18047,"DEU","46",782,8.64824128624879e+76,1.07354990188343e+77,124,512.6,149,0,0,1,8,4,786,786,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18048",18048,"FRA","44",782,8.04898069166552e+76,8.98748322463776e+76,7,406,130.5,0,0,1,4,2,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18049",18049,"CAN","44",782,9.81360690467209e+75,3.20044639779995e+76,16,662.5,33,0,0,1,3,3,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18050",18050,"PRT","37",782,4.18825418984949e+76,1.9250279509069e+76,90,319.8,78.5,0,0,1,4,2,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18051",18051,"BEL","25",782,2.19983095612843e+76,1.40967038248496e+76,13,140,1,0,0,1,1,1,783,783,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18052",18052,"GBR","41",782,3.9175939009895e+76,1.69956546185763e+76,62,286.4,149.99,0,0,1,2,2,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18053",18053,"DEU","30",782,2.70923621138026e+76,8.21071495744999e+76,106,159.9,16.5,0,0,1,2,1,783,783,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18054",18054,"FRA","29",782,7.40608364768616e+76,1.5544007372615e+76,6,264,21,0,0,1,1,1,783,783,"Corporate","Corporate",0,0,0,0,0,0,0,0,0,0,0,0,0
"18055",18055,"FRA","42",782,9.42105628675542e+76,2.22064424157833e+76,6,264,21,0,0,1,1,1,783,783,"Corporate","Corporate",0,0,0,0,0,0,0,0,0,0,0,0,0
"18056",18056,"ESP","57",782,2.46128353970901e+76,3.31787425970444e+76,1,155.88,34,0,0,1,1,1,783,783,"Corporate","Corporate",0,0,0,0,0,0,0,0,0,0,0,0,0
"18057",18057,"PRT","NULL",782,5.57186759241335e+76,4.32557292412142e+76,6,852.63,155,0,0,2,18,9,418,788,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,1,0,0,0,0
"18058",18058,"PRT","34",782,3.62723805221897e+76,1.12224513529921e+77,5,477,73,0,0,6,6,6,279,783,"Corporate","Corporate",0,0,0,0,0,0,0,0,0,0,0,0,0
"18059",18059,"BRA","41",782,8.06771510436107e+76,3.56941230236749e+76,46,563.9,107.5,0,0,1,10,5,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18060",18060,"AGO","54",782,2.94193274247289e+76,7.82142050205728e+76,0,602,243.2,0,0,1,8,4,786,786,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"18061",18061,"GRC","27",782,5.10543463444713e+76,1.0300411324577e+77,1,238,78.5,0,0,1,8,4,786,786,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,1
"18062",18062,"FIN","62",781,2.03558226814087e+75,1.96923809579282e+76,40,405.99,23.5,0,0,1,6,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18063",18063,"PRT","40",781,9.79226755899241e+76,9.54288451016614e+75,6,625,21,0,0,2,1,1,740,781,"Corporate","Corporate",0,0,0,0,0,0,0,0,0,0,0,0,0
"18064",18064,"PRT","34",781,1.04794489370671e+77,6.36440916109116e+76,24,814.5,111,0,0,1,10,5,786,786,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18065",18065,"PRT","NULL",781,1.00716600961081e+77,4.32557292412142e+76,75,425.85,74.9,0,0,1,9,3,784,784,"Travel Agent/Operator","Other",1,0,0,0,0,0,0,0,1,0,0,0,0
"18066",18066,"DEU","39",781,2.14645298291536e+76,9.85798610422995e+76,71,720.9,17,0,0,1,12,6,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18067",18067,"SVK","40",781,1.0617811201326e+77,9.88696783775605e+76,209,584.4,36.5,0,0,1,4,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,1
"18068",18068,"DEU","51",781,1.87992948447937e+76,1.1033548613894e+77,2,507,97.5,0,0,1,1,1,782,782,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"18069",18069,"GBR","51",781,4.62585827353521e+76,7.12687172220192e+76,13,310,49.5,0,0,1,2,2,783,783,"Corporate","Corporate",0,0,0,0,0,0,0,0,0,0,0,0,0
"18070",18070,"GBR","54",781,9.5321777768429e+76,7.87940906108409e+76,15,368,14,0,0,1,2,2,783,783,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"18071",18071,"PRT","54",781,6.41622127378791e+76,7.36082171964262e+76,59,1734,291.5,0,0,2,8,4,781,784,"Direct","Direct",0,0,0,0,0,0,0,0,1,0,0,0,0
"18072",18072,"GBR","55",781,2.80164771468512e+76,7.38853329774852e+76,107,421.12,56,0,0,1,8,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18073",18073,"GBR","75",781,9.80812465243164e+76,8.68302977772978e+76,107,421.12,56,0,0,1,8,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18074",18074,"GBR","66",781,7.35034299577167e+76,1.11464390435128e+77,107,421.12,56,0,0,1,8,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18075",18075,"GBR","64",781,3.43491130544755e+76,1.80894456077773e+75,107,421.12,56,0,0,1,8,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18076",18076,"FIN","36",781,1.12407393077621e+77,1.01505136500815e+77,36,2911,302,0,0,3,22,11,781,785,"Direct","Direct",0,0,0,0,0,0,1,1,0,0,0,0,0
"18077",18077,"GBR","55",781,2.02561258128137e+76,2.47363938531654e+76,15,368,14,0,0,1,2,2,783,783,"Direct","Direct",0,0,0,0,0,0,0,1,0,0,0,0,0
"18078",18078,"JPN","49",781,7.64805241525989e+76,3.35329532157906e+76,6,167.38,14,0,0,1,2,1,782,782,"Corporate","Corporate",0,0,0,0,0,0,0,0,0,0,0,0,0
"18079",18079,"DNK","36",781,6.46192790972366e+76,5.88120085290472e+76,81,562.4,42,0,0,1,4,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18080",18080,"GBR","31",781,7.67034776110556e+76,8.24939321833624e+76,82,401.94,29.5,0,0,1,3,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18081",18081,"RUS","29",781,3.14229937751923e+76,8.87133153322674e+76,81,562.4,28,0,0,1,4,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18082",18082,"GBR","33",781,7.84766172388781e+76,4.52639546522548e+75,14,269.5,28.7,0,0,1,2,2,783,783,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18083",18083,"DNK","40",781,1.37559379144504e+76,1.15561036809064e+77,81,562.4,31.5,0,0,1,4,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18084",18084,"DEU","32",781,1.15768237538889e+77,8.18754925661368e+76,70,720.9,12,0,0,1,12,6,787,787,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18085",18085,"DNK","43",781,1.29075372444197e+76,1.1030544473031e+77,81,562.4,121.5,0,0,1,4,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18086",18086,"DEU","40",781,2.58029913544699e+76,6.97868547158762e+75,34,489.6,21,0,0,1,3,3,784,784,"Electronic Distribution","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18087",18087,"GBR","33",781,6.52911547858313e+76,8.37107157046176e+76,12,404.25,22.99,0,0,1,3,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18088",18088,"NLD","46",781,5.51054163166574e+76,8.56228556747118e+76,23,697,94.5,0,0,1,4,4,785,785,"Electronic Distribution","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18089",18089,"FRA","45",781,1.00566757696587e+77,1.09738094904657e+77,61,398,52.5,0,0,1,2,2,783,783,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,1
"18090",18090,"NLD","29",781,5.29417291120709e+76,1.05743618308516e+77,21,564,53,0,0,1,6,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"18091",18091,"DEU","44",781,5.50718916433487e+75,1.03452467385827e+75,34,489.6,21,0,0,1,3,3,784,784,"Electronic Distribution","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18092",18092,"FIN","44",781,7.47101560138016e+76,4.37651808272477e+76,77,559.2,28,0,0,1,4,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18093",18093,"NLD","32",781,1.00804653075092e+77,2.97417616490681e+76,23,697,93.5,0,0,1,4,4,785,785,"Electronic Distribution","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18094",18094,"FRA","45",781,7.61277130484809e+76,3.55080471949436e+76,61,346.76,51.5,0,0,1,2,2,783,783,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"18095",18095,"ARG","34",781,9.02803281086191e+76,1.19993322276342e+75,34,425.79,21,0,0,1,3,3,784,784,"Electronic Distribution","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18096",18096,"FRA","49",781,2.32473548761492e+76,6.41028596428461e+76,11,579,50,0,0,1,6,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18097",18097,"FRA","45",781,4.73689062876146e+75,3.90282385285966e+76,63,566.64,75.4,0,0,1,3,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18098",18098,"ESP","29",781,2.76253291822597e+76,1.4142093673202e+75,27,567,21,0,0,1,3,3,784,784,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"18099",18099,"ESP","49",781,8.76898153508377e+76,1.04136776507018e+77,41,489.6,21,0,0,1,3,3,784,784,"Electronic Distribution","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18100",18100,"GBR","40",781,1.01151611896552e+77,4.40545849311749e+76,146,597.3,122,0,0,1,8,4,785,785,"Direct","Direct",0,0,0,0,0,0,0,0,1,0,0,0,0
"18101",18101,"BEL","32",781,7.25447124234623e+76,8.80807600056444e+76,27,567,21,0,0,1,3,3,784,784,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"18102",18102,"FRA","34",781,2.35787597362686e+76,6.67727849994834e+76,36,284.9,44,0,0,1,4,2,783,783,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18103",18103,"POL","57",781,9.90611154032105e+76,6.52252654481807e+76,157,446.72,36,0,0,1,4,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18104",18104,"ESP","38",781,1.13922052331848e+77,1.53814751485542e+76,123,557.7,216.5,0,0,1,8,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"18105",18105,"NLD","24",781,6.34280588588204e+76,1.57674705073801e+76,21,564,95,0,0,1,6,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"18106",18106,"NOR","44",781,4.92849399986683e+76,1.11933849780606e+77,75,425.1,30.5,0,0,1,4,4,785,785,"Travel Agent/Operator","Other",1,0,0,0,0,0,0,1,0,0,0,0,1
"18107",18107,"RUS","30",781,1.98176953580686e+76,3.69294585055077e+76,33,573,23.5,0,0,1,3,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18108",18108,"EST","37",781,5.20639110330575e+76,6.95760488922422e+76,45,413.64,92.7,0,0,1,3,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18109",18109,"SWE","30",781,4.35945580975296e+76,8.27769631227436e+76,34,398.1,21,0,0,1,3,3,784,784,"Electronic Distribution","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18110",18110,"CHE","32",781,2.08627962445252e+76,1.13623230253374e+77,33,573,21,0,0,1,3,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18111",18111,"POL","41",781,5.64320675402337e+76,7.84452493030917e+76,4,421.46,132.5,0,0,1,8,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18112",18112,"PRT","46",781,1.10346032387052e+77,6.76828194262094e+76,117,413.1,8,0,0,1,8,4,785,785,"Corporate","Corporate",0,0,0,0,0,0,0,0,0,0,0,0,0
"18113",18113,"EST","42",781,1.15392492928865e+77,8.95277239986141e+76,45,410.4,43.4,0,0,1,6,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18114",18114,"PRT","33",781,3.58568814727367e+76,1.02842433594052e+77,14,445.2,34,0,0,1,4,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18115",18115,"NOR","46",781,8.2917766329811e+76,6.69246054720721e+76,24,413.49,332,0,0,1,3,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18116",18116,"GBR","26",781,3.44469125897103e+76,8.16841387101269e+76,81,562.4,56,0,0,1,4,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18117",18117,"FRA","46",781,7.91760266027472e+76,2.37311619420095e+76,63,566.64,314.4,0,0,1,3,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18118",18118,"PRT","47",781,5.19562475281725e+76,2.53809638329327e+76,4,193,14,0,0,1,2,1,782,782,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18119",18119,"NOR","41",781,5.20378917816497e+76,5.48403860524275e+76,24,441.69,56,0,0,1,3,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18120",18120,"GBR","38",781,4.47800915443155e+76,3.42598375155371e+76,18,612,90.19,0,0,1,3,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18121",18121,"LVA","35",781,1.74045131666303e+76,6.42028942987055e+76,56,609,64,0,0,1,3,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18122",18122,"ISR","39",781,6.17130480802669e+76,1.06477109388293e+77,124,560.1,28,0,0,1,4,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18123",18123,"FRA","45",781,8.5678409918301e+76,9.8323343582045e+76,60,612,49.5,0,0,1,3,3,784,784,"Electronic Distribution","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18124",18124,"ISR","39",781,4.49658039383307e+76,1.53240548965513e+76,124,560.1,35.5,0,0,1,4,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18125",18125,"CHE","54",781,3.59096826817325e+76,1.22297840921969e+76,99,497.7,28.5,0,0,1,3,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,1,0,0,0,0
"18126",18126,"FRA","29",781,2.01968410544732e+76,9.87944869293385e+76,99,1449.9,198,0,0,1,6,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18127",18127,"CAN","66",781,3.70398148352209e+76,1.3006088622714e+76,3,555,46,0,0,1,6,3,784,784,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"18128",18128,"SVN","37",781,1.05187174924298e+77,1.07414007102153e+77,15,564,47,0,0,1,6,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18129",18129,"FRA","41",781,2.48747005351076e+76,8.00603913164428e+76,63,566.64,80.9,0,0,1,3,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18130",18130,"TWN","37",781,9.35462306014287e+76,1.13334240538381e+77,17,570.15,29.5,0,0,1,8,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18131",18131,"CHL","71",781,9.48244150177272e+76,1.67076156306057e+76,42,486.75,130,0,0,1,6,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18132",18132,"ISR","58",781,1.05154655780176e+77,4.97820663898744e+75,124,560.1,39,0,0,1,4,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18133",18133,"SVK","29",781,1.69779967130727e+76,5.34032767064946e+76,209,790.2,45,0,0,1,4,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,1
"18134",18134,"FRA","40",781,1.20418488022269e+76,8.81436854873639e+76,40,489.6,115.5,0,0,1,3,3,784,784,"Electronic Distribution","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18135",18135,"PRT","32",781,1.12604362466007e+77,6.18139333463453e+76,33,573,21,0,0,1,3,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18136",18136,"SVN","26",781,7.92804884538663e+76,5.11789260342873e+75,15,1692,141,0,0,1,6,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18137",18137,"GBR","44",781,7.03791547079058e+76,9.54649598540161e+76,13,310,49,0,0,1,2,2,783,783,"Corporate","Corporate",0,0,0,0,0,0,0,0,0,0,0,0,0
"18138",18138,"NLD","46",781,1.06058940760119e+76,1.42000146763271e+76,21,612,81.5,0,0,1,3,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18139",18139,"FRA","66",781,1.09942587386591e+77,1.01493143504384e+77,22,472,129,0,0,2,6,3,778,783,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18140",18140,"NLD","42",781,5.42864982124687e+76,1.88429798321282e+76,21,612,21,0,0,1,3,3,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18141",18141,"RUS","41",781,8.15296931706215e+76,6.53237191093747e+76,62,723.6,44.5,0,0,1,4,4,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18142",18142,"FRA","55",780,2.07879869826184e+76,1.11690199524181e+77,42,440,95.5,0,0,1,8,4,784,784,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"18143",18143,"USA","45",780,4.00828425748863e+75,8.81328568514637e+76,145,639.6,83.49,0,0,1,8,4,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18144",18144,"USA","35",780,5.75789631091342e+76,1.07259278425903e+77,20,684.5,21,0,0,1,4,4,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18145",18145,"CAN","47",780,2.57166266310795e+76,4.13046182437516e+75,16,754,91,0,0,1,5,5,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18146",18146,"EGY","39",780,5.011742740198e+76,5.33420653088019e+76,16,778,51.5,0,0,1,5,5,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18147",18147,"BEL","76",780,1.36829977232094e+76,1.2616150240921e+76,3,89,19,0,0,1,1,1,781,781,"Corporate","Aviation",0,0,0,0,0,0,0,0,0,0,0,0,0
"18148",18148,"DEU","43",780,4.33895645333093e+76,1.73552238304908e+76,27,686.48,35,0,0,1,5,5,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18149",18149,"ITA","46",780,4.48034383871701e+76,1.02565273175579e+77,88,645.6,28,0,0,1,4,4,784,784,"Electronic Distribution","Other",0,0,0,0,0,0,0,0,0,0,1,0,0
"18150",18150,"FRA","47",780,7.81397058232048e+76,1.06951064466847e+77,48,498,67.5,0,0,1,10,5,785,785,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"18151",18151,"IRL","57",780,5.61470694444999e+76,7.08629906416045e+75,168,639.6,64,0,0,1,8,4,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"18152",18152,"DEU","34",780,1.06730395906234e+77,1.46039841208359e+76,5,536.13,142,0,0,1,5,5,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18153",18153,"DNK","42",780,6.02935177765574e+76,1.03869556735099e+77,13,248,32.5,0,0,1,2,1,781,781,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18154",18154,"DNK","46",780,9.45475872902969e+76,1.08737935400975e+77,19,634.43,54.5,0,0,1,5,5,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18155",18155,"DEU","54",780,8.31958148956197e+76,3.87486681401519e+76,11,458.75,262.5,0,0,1,8,4,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"18156",18156,"KWT","50",780,7.06705358543534e+76,6.4247625111756e+75,76,723.6,55,0,0,1,10,5,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18157",18157,"IRL","46",780,8.6010497260616e+76,7.61565745422953e+75,39,649,122.5,0,0,1,8,4,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,1
"18158",18158,"USA","53",780,7.95539251764499e+76,4.646478034808e+76,72,327,28,0,0,1,4,2,782,782,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18159",18159,"GBR","56",780,3.84802950584873e+76,3.4069421771904e+76,35,2043,159,0,0,1,4,4,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18160",18160,"JPN","28",780,7.47744839972573e+76,5.86425231111959e+76,2,3772,181,0,0,1,23,23,803,803,"Corporate","Corporate",0,0,0,0,0,0,0,0,0,0,0,0,0
"18161",18161,"NZL","54",780,3.028516450496e+76,2.27216454962786e+76,54,440,112,0,0,1,5,5,785,785,"Corporate","Corporate",0,0,0,0,0,0,0,0,0,0,0,0,0
"18162",18162,"ITA","36",780,2.95372707877529e+76,5.19159751874601e+76,119,161.1,7,0,0,1,2,1,781,781,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"18163",18163,"IRL","56",780,2.21713775044234e+76,5.35587024884738e+76,34,2362.5,190.5,0,0,1,5,5,785,785,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18164",18164,"ITA","27",780,4.0358805876257e+76,3.26312317575098e+76,119,161.1,2,0,0,1,2,1,781,781,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18165",18165,"FRA","33",780,7.58234223138471e+76,5.3290729789978e+76,25,560.8,39,0,0,1,4,4,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"18166",18166,"POL","32",780,8.72285671306469e+76,6.59503466741335e+76,66,668.4,56,0,0,1,8,4,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,1
"18167",18167,"POL","48",780,9.37770706131789e+76,2.00919215517789e+76,66,2005.2,327,0,0,1,8,4,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,1
"18168",18168,"POL","39",780,7.9002566359038e+76,6.90378499885014e+76,66,2005.2,168,0,0,1,8,4,784,784,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,1
"18169",18169,"GBR","43",780,6.58659451580206e+76,1.14972158685309e+76,21,123.2,33,0,0,1,1,1,781,781,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"18170",18170,"CHE","45",780,3.50801091428037e+76,4.9845727407382e+76,21,123.2,33,0,0,1,1,1,781,781,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
